# x_rms,y_rms,z_rms,x_mean,y_mean,z_mean,x_std,y_std,z_std,label
1.219496700934502298e-01,3.792987249439505049e-01,9.172026794662082594e-01,-4.873242043811470687e-04,3.595883662757624055e-01,9.155200329609761711e-01,1.219486963891831532e-01,1.206802783524910661e-01,5.553219306965249957e-02,2.000000000000000000e+00
2.822415024766634639e-01,4.218913721395154415e-01,8.615958474795201161e-01,-4.792074531167628271e-02,3.737032426259773721e-01,8.541464748434899334e-01,2.781436101891573420e-01,1.958014717426632412e-01,1.130539866895109852e-01,2.000000000000000000e+00
3.702292965711146411e-01,5.108654816189287518e-01,7.758522589067571307e-01,2.519798634439320284e-01,4.683059945406280455e-01,7.404569552469858484e-01,2.712487427773992987e-01,2.041397457308432584e-01,2.316683514791800791e-01,2.000000000000000000e+00
1.859065274064640449e-01,4.888267513565894840e-01,8.523421673399906862e-01,-1.159976434764113662e-02,3.920963051587613157e-01,8.257496067692713382e-01,1.855442868950956670e-01,2.919110829048539024e-01,2.112457269300998808e-01,2.000000000000000000e+00
2.119397602243164036e-01,3.442059390315589384e-01,9.146604886904550202e-01,1.251987212884773104e-01,3.189678696511406009e-01,9.123460592546498438e-01,1.710080177993737183e-01,1.293724336742964331e-01,6.502674629699098374e-02,2.000000000000000000e+00
1.701540909917720057e-01,3.849735538796713596e-01,9.071069110816099013e-01,9.660109501389448072e-02,3.222488601150836907e-01,9.001057436585342408e-01,1.400737060384737165e-01,2.106188722343594055e-01,1.124837693400102256e-01,2.000000000000000000e+00
5.050524278041457205e-01,4.981557973954349738e-01,7.048140511443117262e-01,2.234730291588880868e-01,4.474193513478785245e-01,6.341697656886438050e-01,4.529213619044840655e-01,2.190322408188467851e-01,3.075574011089104443e-01,2.000000000000000000e+00
2.508712999162411861e-01,4.557053965095864134e-01,8.540469439500243398e-01,5.127164287084717831e-02,4.378413316050843718e-01,8.501383363228681711e-01,2.455761139829949480e-01,1.263422999088029408e-01,8.161489805520767693e-02,2.000000000000000000e+00
1.568421195143419322e-01,5.863215877584564417e-01,7.947499891630397384e-01,5.285549718988352685e-02,5.390118058159309999e-01,7.649844822821815216e-01,1.476676906793132349e-01,2.307363808822666951e-01,2.154676011425248339e-01,2.000000000000000000e+00
1.470601658920195065e-01,5.540523555416131396e-01,8.193895867818931089e-01,1.864204563388308436e-02,5.370375870389463291e-01,8.127354964946439386e-01,1.458738034287599961e-01,1.362521294827946650e-01,1.042127999057994026e-01,2.000000000000000000e+00
1.448123414878901005e-01,4.321544327047971978e-01,8.900965857963897276e-01,-4.918426591557120003e-02,4.140160222364753229e-01,8.870484755769677543e-01,1.362039728992942844e-01,1.238878001979670934e-01,7.359982352537969286e-02,2.000000000000000000e+00
3.716668222410369760e-01,4.721127412840498416e-01,7.993580754346010231e-01,-9.207492391308727889e-03,4.216583230605621124e-01,7.626040699872850270e-01,3.715527537761153520e-01,2.123551249122442308e-01,2.396004282160973942e-01,2.000000000000000000e+00
6.323802177814670522e-02,2.247456018547653034e-01,9.723632896446298135e-01,-5.533998365269818948e-02,2.121892638876666515e-01,9.722869678583450082e-01,3.060283659617933985e-02,7.406957434649427685e-02,1.218274112635012174e-02,2.000000000000000000e+00
4.367998848728560368e-01,4.365625416690736560e-01,7.865233676035938704e-01,-1.852602368487517026e-01,3.886670822565847505e-01,6.692419632485843151e-01,3.955664091751026068e-01,1.988083297015363904e-01,4.131999545180017885e-01,2.000000000000000000e+00
4.213085981852912609e-01,4.464712617548134976e-01,7.894064083361684858e-01,-6.602548180550983636e-02,3.198124616257898567e-01,4.522026716856528683e-01,4.161028366368168530e-01,3.115390456456267332e-01,6.470511735887410909e-01,2.000000000000000000e+00
1.136616737581023356e-01,5.357211185991941349e-01,8.367101690581599804e-01,7.203194265264867280e-02,4.478224396992279144e-01,1.769395576930873071e-01,8.792255296099416029e-02,2.940275147243928688e-01,8.177874417773296489e-01,2.000000000000000000e+00
2.491492470257803682e-01,5.893128718424728296e-01,7.685278080767563580e-01,1.095959913267417346e-01,5.374533892312743921e-01,3.538073250773904888e-01,2.237500077734569937e-01,2.417302532225520662e-01,6.822428955356335534e-01,2.000000000000000000e+00
2.505239246096250261e-01,3.786781638372498926e-01,8.909773349704468437e-01,1.843254678833179394e-01,3.354574917797730205e-01,8.832161007784878892e-01,1.696654316335681756e-01,1.756855798748851172e-01,1.173453482532813008e-01,2.000000000000000000e+00
2.008531054954281470e-01,4.138465446545427362e-01,8.879127589410672483e-01,3.161614484098033886e-03,4.000742805970973759e-01,8.858745898659979856e-01,2.008282205792092934e-01,1.058750798215492978e-01,6.012718619799164305e-02,2.000000000000000000e+00
2.503520223889730278e-01,4.242926146587868708e-01,8.702296490190168932e-01,1.508984021812879162e-01,3.863053036587891786e-01,8.604788972705810224e-01,1.997643795409559941e-01,1.754777342544646401e-01,1.299065409583613218e-01,2.000000000000000000e+00
3.273172594992136419e-01,3.664035812422534732e-01,8.709832531609179584e-01,1.476156869503448543e-01,3.391982604561873949e-01,8.640954108000609146e-01,2.921407149512942336e-01,1.385500792155857641e-01,1.093203929788474776e-01,2.000000000000000000e+00
1.495374914538007693e-01,4.448851868041070468e-01,8.830151239995718271e-01,-3.090804452726260768e-02,3.404544311909893928e-01,8.142615429126852655e-01,1.463084212675274665e-01,2.863801838817502388e-01,3.416048139962791774e-01,2.000000000000000000e+00
3.473490122884412279e-01,3.820313967789898957e-01,8.563881570510758490e-01,-1.797074527120164633e-01,3.470329350340179420e-01,6.381315794791914131e-01,2.972483267867357948e-01,1.597376916278094028e-01,5.711293748431528483e-01,2.000000000000000000e+00
3.742050753345295133e-01,4.702601357336040899e-01,7.992658921370856540e-01,-4.303585571464041415e-03,4.464131864342067435e-01,6.357376147744321360e-01,3.741803275926595118e-01,1.478508107446351305e-01,4.844209445251176360e-01,2.000000000000000000e+00
2.461821730293212995e-01,4.391966884746215105e-01,8.640026658034611895e-01,1.686806724718099559e-01,4.171097089250251355e-01,8.556304279172012306e-01,1.793111626527937874e-01,1.375253499815743685e-01,1.199882383307403211e-01,2.000000000000000000e+00
2.612002583204360295e-01,3.641333889155998760e-01,8.939694067081814799e-01,1.881284676876902873e-01,3.404333717417283300e-01,8.879641751258852134e-01,1.811994883881966056e-01,1.292216867546530368e-01,1.034452696994122844e-01,2.000000000000000000e+00
2.642810424139596659e-01,4.139099978853201245e-01,8.711108105580858130e-01,1.125752828632046870e-01,3.834739491360961150e-01,8.670758525634876257e-01,2.391051548329282406e-01,1.557858038570669179e-01,8.374670245726853479e-02,2.000000000000000000e+00
2.851178421813422292e-01,4.544581489289721832e-01,8.439049750664511240e-01,1.889928486400125063e-01,4.053652520857497499e-01,8.300342454615678989e-01,2.134804138394857664e-01,2.054536968015043541e-01,1.523770268214774681e-01,2.000000000000000000e+00
3.067387914876992250e-01,4.554049796033242115e-01,8.357736645463063052e-01,-1.308063309864992418e-01,4.326462868792953498e-01,8.229125794279243955e-01,2.774497972195774653e-01,1.421649953295908153e-01,1.460565129271602369e-01,2.000000000000000000e+00
3.161077648259112416e-01,2.394705360448915743e-01,9.180031281989939895e-01,1.532767826655971610e-01,2.149925948756311878e-01,9.075441887290933707e-01,2.764603893488485342e-01,1.054719004392660198e-01,1.381784675236718551e-01,2.000000000000000000e+00
4.140695460444484555e-01,3.390451629941652056e-01,8.447453986194919384e-01,1.923311749154334727e-01,2.951214772202643277e-01,8.227072492077206478e-01,3.666910254111825918e-01,1.668979815128663335e-01,1.916965586281346168e-01,2.000000000000000000e+00
3.184397158938225281e-01,3.098632081654607018e-01,8.958688182802603261e-01,2.252988379989220302e-01,2.702126960495606078e-01,8.943436677652133460e-01,2.250428542630800444e-01,1.516585199328392419e-01,5.225268887948189556e-02,2.000000000000000000e+00
3.098821121351294505e-01,5.280464573822490904e-01,7.906579636130453004e-01,9.716510353292819036e-02,4.286199400589509323e-01,7.725436327763786082e-01,2.942547638981640734e-01,3.084120752139978827e-01,1.682746293456137965e-01,2.000000000000000000e+00
3.093925675858232860e-01,2.566098512806633813e-01,9.156569354012272788e-01,1.499614388397927656e-01,1.710116385549026730e-01,9.115592865472385009e-01,2.706202648333035365e-01,1.913207653472344116e-01,8.652913068936354812e-02,2.000000000000000000e+00
1.879422260118624732e-01,2.721382058125796921e-01,9.437258694233278122e-01,1.813791319100766658e-02,1.793031557655075658e-01,9.430735260661036179e-01,1.870649524185903634e-01,2.047182976566093993e-01,3.508334436826237440e-02,2.000000000000000000e+00
3.218610926214333645e-01,2.253148927315671568e-01,9.195861222147164726e-01,1.404770846879554135e-02,1.829079587643635263e-01,9.113115676083148875e-01,3.215543886036056898e-01,1.315730956817977582e-01,1.230847793724934441e-01,2.000000000000000000e+00
3.360638357820706634e-01,2.046447982280862887e-01,9.193375902450782178e-01,2.115374532697471555e-01,1.643662391639373055e-01,9.090966493136830584e-01,2.611336967622295835e-01,1.219148590817276945e-01,1.368389091021330328e-01,2.000000000000000000e+00
3.004810419819602396e-01,2.950357984248017096e-01,9.070088318518597648e-01,2.440858773891195141e-02,7.447166133085530992e-02,8.975047511673640566e-01,2.994880255288287496e-01,2.854822131250607797e-01,1.309589351257975376e-01,2.000000000000000000e+00
4.683916253304168942e-01,3.129920099943664380e-01,8.262235091063535597e-01,2.556451186527435859e-01,2.878497633093363706e-01,8.016205701094226699e-01,3.924745698624234613e-01,1.229085517084658880e-01,2.001243327970412822e-01,2.000000000000000000e+00
1.990113933688610892e-01,3.623626225175382576e-01,9.105425828107089892e-01,2.622019665326859664e-02,3.253223315499340074e-01,9.100521289995789909e-01,1.972765469539638217e-01,1.595996578715088987e-01,2.988172710754968472e-02,2.000000000000000000e+00
2.954060663237352835e-01,2.768684208175024031e-01,9.143736290670019251e-01,1.315057755184084465e-01,2.708204290459449437e-01,9.105290809029443766e-01,2.645202733745846690e-01,5.755360681441158005e-02,8.376112680234509833e-02,2.000000000000000000e+00
1.338804052278061985e-01,4.039502446452820639e-01,9.049310675112525182e-01,-1.302240290754015824e-02,3.681674524556444172e-01,9.016438613202164554e-01,1.332455625020033674e-01,1.662183115703684266e-01,7.706221052257318516e-02,2.000000000000000000e+00
2.852367864982295886e-01,4.141133847328481443e-01,8.643784357636806748e-01,1.983984511858970790e-01,3.511627404450939349e-01,8.602770934354516674e-01,2.049343283563634932e-01,2.194871867284910183e-01,8.410352384721382635e-02,2.000000000000000000e+00
1.303741746795582523e-01,3.572346815794625874e-01,9.248707784622909323e-01,3.016569277014835224e-02,3.361635478959724144e-01,9.234793823421590941e-01,1.268363370768526566e-01,1.208746738947915483e-01,5.071279170375373596e-02,2.000000000000000000e+00
2.554752738052915029e-01,4.327458327611315436e-01,8.645596733031133407e-01,-1.574776928401779713e-02,4.226856169289582854e-01,8.584007212782512886e-01,2.549894572104227652e-01,9.276758600670391430e-02,1.030127681938694667e-01,2.000000000000000000e+00
2.007512553896227125e-01,2.450594215084767880e-01,9.484960797965489299e-01,8.669042211525591901e-02,2.167445060918707644e-01,9.475365587046912230e-01,1.810685981996554561e-01,1.143500727986662552e-01,4.265305742256279148e-02,2.000000000000000000e+00
2.397161633512327750e-01,4.116969403198555977e-01,8.792279513069601871e-01,1.534460020699347227e-01,3.678350432166861417e-01,8.725270546835832697e-01,1.841688448695611990e-01,1.849101177613312885e-01,1.083435702043528959e-01,2.000000000000000000e+00
2.395745022857258821e-01,4.479726964389507682e-01,8.613504055259754155e-01,4.489079495861787034e-02,4.239698545710457456e-01,8.548870701842594677e-01,2.353311680875200540e-01,1.446689295245895401e-01,1.053214998541859848e-01,2.000000000000000000e+00
1.432880456432680805e-01,2.489839378209123821e-01,9.578494321567063707e-01,-2.517468052223398658e-02,2.163627143229796823e-01,9.575478601535803991e-01,1.410592056013032225e-01,1.232078615332668631e-01,2.403393846675694334e-02,2.000000000000000000e+00
3.280914079326300858e-01,3.443814551672853552e-01,8.796348341088179312e-01,2.101658458866218215e-01,2.552042803276329264e-01,8.727027752539462391e-01,2.519410430675720347e-01,2.312344307528442222e-01,1.102148240560578557e-01,2.000000000000000000e+00
1.539176530276992749e-01,3.990204680345554311e-01,9.039314255937389575e-01,9.567768891395728170e-02,3.404891194934652199e-01,8.989940932085130898e-01,1.205670923496093838e-01,2.080492571894463905e-01,9.434851642782872416e-02,2.000000000000000000e+00
4.765690276962330496e-01,2.823476045587012817e-01,8.325633861998918972e-01,2.220576066744627541e-01,2.214846821860803339e-01,7.905769669772150232e-01,4.216734014345018267e-01,1.751134071308297624e-01,2.610552648879879145e-01,2.000000000000000000e+00
2.514308159272771181e-01,2.788273166237494882e-01,9.268429598947941495e-01,1.178744997312844850e-01,2.256813363208464429e-01,9.248014439742426873e-01,2.220879499454118111e-01,1.637455554573547523e-01,6.148301822209511353e-02,2.000000000000000000e+00
2.837178603352699668e-01,2.061691906527227947e-01,9.364819488662755598e-01,2.571858363023797889e-01,1.608540779419448674e-01,9.361487855656672741e-01,1.197967857610096887e-01,1.289639514897301664e-01,2.497782689315043367e-02,2.000000000000000000e+00
1.606501131110517067e-01,3.457731906284318146e-01,9.244633263683532665e-01,7.874367337086955743e-02,2.788801982198493290e-01,9.180652681372113433e-01,1.400281855436808498e-01,2.044136355486673995e-01,1.085753436107422532e-01,2.000000000000000000e+00
2.339266610360824505e-01,3.477450572958439290e-01,9.079381544922650038e-01,-3.501237650769180310e-02,2.868679649002144338e-01,9.019226121414076758e-01,2.312916259503872973e-01,1.965537982021694496e-01,1.043421970769241730e-01,2.000000000000000000e+00
2.508882841099486782e-01,4.753389530873091129e-01,8.432721675557819374e-01,1.597335457623629551e-01,3.530898355897161278e-01,8.190531644183787208e-01,1.934686679072800952e-01,3.182368431300284239e-01,2.006486043571369116e-01,2.000000000000000000e+00
4.272445692086353497e-01,3.704869490486167316e-01,8.247432925864720543e-01,2.313196808712598695e-01,3.041835947496412396e-01,7.982133423386287285e-01,3.592062459923140993e-01,2.115015841560965171e-01,2.075017078941048532e-01,2.000000000000000000e+00
1.449880729496077214e-01,3.410102933409031034e-01,9.288113040536868370e-01,-4.884209421010423519e-02,3.151560728900320574e-01,9.275443867174071322e-01,1.365137030880492763e-01,1.302484928319004309e-01,4.849586793675920299e-02,2.000000000000000000e+00
1.575522355798004426e-01,3.482036022585900947e-01,9.240841652349361945e-01,-7.210550250457842258e-02,3.160613137533492267e-01,9.218802570358587412e-01,1.400839157246654698e-01,1.461197952858042659e-01,6.378350982383758361e-02,2.000000000000000000e+00
1.260999039276463063e-01,4.740229572494347732e-01,8.714361997472556132e-01,3.785009602853856708e-02,4.115054438526067337e-01,8.582718990866519126e-01,1.202853108288457762e-01,2.352892553415233678e-01,1.508986330890076943e-01,2.000000000000000000e+00
2.014385418758411206e-01,2.064793321094514633e-01,9.574908872979261965e-01,5.804556099953182141e-02,1.912161476152652029e-01,9.573101388626444885e-01,1.928942689695954393e-01,7.791084314485537121e-02,1.860369020797156270e-02,2.000000000000000000e+00
3.710088539947182240e-01,5.290838882805343202e-01,7.631662134944635634e-01,2.302633562762642361e-01,4.822769141132588477e-01,5.917382962753796605e-01,2.909060956715487922e-01,2.175746744256812915e-01,4.819423805192775134e-01,2.000000000000000000e+00
2.343612557225058235e-01,5.192010966318173493e-01,8.218911260455903367e-01,-2.708929689982022063e-02,4.590282197353034443e-01,7.671273330289781756e-01,2.327903953716801977e-01,2.426167187774159184e-01,2.949926744723259664e-01,2.000000000000000000e+00
1.174061944815276148e-01,5.685718791216883838e-01,8.142123824711817726e-01,5.787035543324023368e-02,5.037729117667607559e-01,7.741941180054348060e-01,1.021530051670763578e-01,2.636035566869447400e-01,2.521215409582940881e-01,2.000000000000000000e+00
6.478239782686300539e-03,6.588396365044512683e-03,9.999573118101867664e-01,-6.316561721145616363e-03,-6.359553735539052836e-03,9.999573116965413400e-01,1.438276296452592777e-03,1.721349164964221159e-03,1.507584254624664043e-05,3.000000000000000000e+00
6.015394079718548032e-03,6.056782491711264725e-03,9.999635645461858457e-01,-5.665073323111919669e-03,-5.342502838434577683e-03,9.999635644266571255e-01,2.022847047623383895e-03,2.853467640121153288e-03,1.546119640283179287e-05,3.000000000000000000e+00
5.676486451366600031e-03,5.833985232989237144e-03,9.999668705101528721e-01,-5.301993838417374226e-03,-5.585038789731059695e-03,9.999668704299190525e-01,2.027648828059922231e-03,1.686038379140851256e-03,1.266737140958691251e-05,3.000000000000000000e+00
5.701051913215506202e-03,5.213656107775654393e-03,9.999701574532474657e-01,-5.419193265034705220e-03,-5.014708794356289613e-03,9.999701574457069420e-01,1.770405962874243080e-03,1.426501215545246956e-03,3.883406702828966494e-06,3.000000000000000000e+00
6.274315928848570034e-03,5.198658527515099409e-03,9.999668029035460037e-01,-6.150180788993760833e-03,-5.058103394796091209e-03,9.999668028722363822e-01,1.241900413759076905e-03,1.200683360948136746e-03,7.913101701291336791e-06,3.000000000000000000e+00
5.787355551243613359e-03,5.446305012249322459e-03,9.999684216401221182e-01,-5.625916605044418983e-03,-5.382239957721701891e-03,9.999684216067089571e-01,1.357404372173509665e-03,8.329053511389949375e-04,8.174619639413523424e-06,3.000000000000000000e+00
6.551563744427177718e-03,4.990200467519573593e-03,9.999660868808484260e-01,-6.398554521423678414e-03,-4.940866963222879417e-03,9.999660868518557288e-01,1.407653200778257547e-03,6.999531111190895275e-04,7.614670836906711289e-06,3.000000000000000000e+00
5.863899092297238103e-03,5.064651203740257179e-03,9.999699815472561371e-01,-5.748472944508063905e-03,-4.939517407841288558e-03,9.999699815353948473e-01,1.157744086965316072e-03,1.118865315031488880e-03,4.870521411271099727e-06,3.000000000000000000e+00
5.019607542130960498e-03,5.758806236966914835e-03,9.999708194196709199e-01,-5.016291909853544916e-03,-5.663290512586359286e-03,9.999708194058718469e-01,1.824153287306110992e-04,1.044504593086295705e-03,5.253326199348461752e-06,3.000000000000000000e+00
6.025219773138257469e-03,5.450749268215647134e-03,9.999669924848021418e-01,-5.991307651894930801e-03,-5.343338488422118282e-03,9.999669924502235796e-01,6.383619153438698695e-04,1.076755024645928297e-03,8.315918181680634238e-06,3.000000000000000000e+00
6.353777773125231926e-03,6.006267750017592333e-03,9.999617763973405182e-01,-6.236760393274171088e-03,-5.830689123144360171e-03,9.999617763714651053e-01,1.213800554929364952e-03,1.441636789953502831e-03,7.193676492047127330e-06,3.000000000000000000e+00
5.991004854605865536e-03,5.993074520932431017e-03,9.999640948147180408e-01,-5.834284817585223826e-03,-5.915583679748571098e-03,9.999640947978999383e-01,1.361344862702169910e-03,9.606310120654277434e-04,5.799592311367274418e-06,3.000000000000000000e+00
5.680625918718775445e-03,5.519150172664852479e-03,9.999686342433662389e-01,-5.581250145900222732e-03,-5.460221435159540691e-03,9.999686342347594570e-01,1.057902470603162880e-03,8.043634175239242848e-04,4.148853867126337335e-06,3.000000000000000000e+00
5.527330755224094637e-03,4.467165324054766899e-03,9.999747462054678904e-01,-5.346079639918714481e-03,-4.333761990055449292e-03,9.999747461615330346e-01,1.403858169934825992e-03,1.083546513070837887e-03,9.373766051529698541e-06,3.000000000000000000e+00
5.528448241748411263e-03,5.455038034936765881e-03,9.999698389551935351e-01,-5.470016356778598272e-03,-5.389033813801438234e-03,9.999698389298932177e-01,8.016614112364905606e-04,8.460227634712199317e-04,7.113316082109172211e-06,3.000000000000000000e+00
5.848791150154937848e-03,6.089586894302692795e-03,9.999643536514382092e-01,-5.837147551004923107e-03,-5.877790751496349449e-03,9.999643536008746558e-01,3.688717743714586112e-04,1.592056665099292811e-03,1.005601200710597566e-05,3.000000000000000000e+00
7.117654759272212112e-03,4.592373001229356315e-03,9.999641239069256837e-01,-6.720324677645765632e-03,-4.494533010219610956e-03,9.999641238161127710e-01,2.344833789251534080e-03,9.429012686737547975e-04,1.347661936413167234e-05,3.000000000000000000e+00
5.959096387486638793e-03,5.101679917571003142e-03,9.999692305427518857e-01,-5.756939614726255122e-03,-4.823125334382873976e-03,9.999692305263431225e-01,1.538985389063788007e-03,1.662708630572827615e-03,5.728563588987796414e-06,3.000000000000000000e+00
5.177361759031400348e-03,5.774206196952052367e-03,9.999699262817914880e-01,-4.990628947241593748e-03,-5.639746218219551972e-03,9.999699262518385590e-01,1.377932325927140643e-03,1.238838084253845572e-03,7.739747795992776440e-06,3.000000000000000000e+00
5.622852445086798379e-03,5.289501441683897194e-03,9.999702019084765192e-01,-5.557070340957953603e-03,-4.948951364427575834e-03,9.999702018481037014e-01,8.575773113043747399e-04,1.867272313859566057e-03,1.098826521930914631e-05,3.000000000000000000e+00
8.759677087489070244e-03,6.008834593585965327e-03,9.999435793904323244e-01,-7.879544631270872859e-03,-5.354699398806864359e-03,9.999435787326867997e-01,3.826841920029016176e-03,2.726405604728102550e-03,3.626867224642061797e-05,3.000000000000000000e+00
6.010428993675272225e-03,6.268900148145553977e-03,9.999622871059911100e-01,-5.966441260624944648e-03,-6.007113983140806301e-03,9.999622870668137820e-01,7.258342589906952805e-04,1.792676953880298959e-03,8.851652590336128574e-06,3.000000000000000000e+00
6.141960315715260486e-03,5.930627092327828490e-03,9.999635513286331268e-01,-6.048563722553167328e-03,-5.723846441245412919e-03,9.999635512973844564e-01,1.067030184219206141e-03,1.552391582460767522e-03,7.905400690306463624e-06,3.000000000000000000e+00
5.479118495737809146e-03,6.284767575223315292e-03,9.999652398743843484e-01,-5.358617575133264345e-03,-6.170685865150089995e-03,9.999652398034343248e-01,1.142784832682445335e-03,1.192031638932132759e-03,1.191196521499619446e-05,3.000000000000000000e+00
5.819839581264400589e-03,6.443768131305506290e-03,9.999623029492252790e-01,-5.687590768139332703e-03,-6.295902633273046771e-03,9.999623028887020260e-01,1.233630417032606031e-03,1.372500550955804872e-03,1.100191562942693712e-05,3.000000000000000000e+00
5.693951572577992878e-03,6.981183513901788491e-03,9.999594201727559639e-01,-5.610310261134637648e-03,-6.748342169256339902e-03,9.999594200803197941e-01,9.723699320067425616e-04,1.787960072655636178e-03,1.359650136718526617e-05,3.000000000000000000e+00
5.558576517201729329e-03,5.960074993619138457e-03,9.999667893151117370e-01,-5.488537039081948544e-03,-5.853294887176935420e-03,9.999667893066549462e-01,8.796215482877087731e-04,1.123135296085256939e-03,4.112513192006671664e-06,3.000000000000000000e+00
5.377797402511460059e-03,5.470985310860253595e-03,9.999705733744497227e-01,-5.119962599783359734e-03,-5.405922074701655089e-03,9.999705733598528434e-01,1.645201470725890557e-03,8.412412221842302746e-04,5.403023418588226068e-06,3.000000000000000000e+00
6.730547236863173091e-03,8.040609382677680120e-03,9.999450226560696597e-01,-6.551163558144313358e-03,-7.974300427850234546e-03,9.999450226143404841e-01,1.543542076552636587e-03,1.030500815716274641e-03,9.135285207887639531e-06,3.000000000000000000e+00
7.089296836193559846e-03,4.008319299334329663e-03,9.999668370734916545e-01,-7.034237802266612993e-03,-3.863264814502902558e-03,9.999668370478113077e-01,8.818322815747831663e-04,1.068554434008817588e-03,7.166499049104568078e-06,3.000000000000000000e+00
5.402894745137340818e-03,7.457895135229060564e-03,9.999575933651011495e-01,-4.961637188454763592e-03,-7.276545682123668028e-03,9.999575933466089417e-01,2.138557466418754445e-03,1.634650661163021329e-03,6.081365092903557915e-06,3.000000000000000000e+00
5.000358850951503592e-03,7.088152265386787540e-03,9.999623765466501002e-01,-4.762231745696802500e-03,-7.040173792569861567e-03,9.999623765066409931e-01,1.524708968481076204e-03,8.233198088958701899e-04,8.945125533474374341e-06,3.000000000000000000e+00
6.234573246643589431e-03,4.934938639669439638e-03,9.999683877388599873e-01,-6.106853383079351855e-03,-4.844480045144838355e-03,9.999683876973318730e-01,1.255486091255595847e-03,9.405490255674724522e-04,9.113372672054719000e-06,3.000000000000000000e+00
5.720552384886120646e-03,5.786314268430757524e-03,9.999668963758744367e-01,-5.614097496196711508e-03,-5.615125764873999531e-03,9.999668963556828105e-01,1.098466609152998858e-03,1.397066733443163167e-03,6.354684651379916962e-06,3.000000000000000000e+00
4.728281902882163108e-03,6.774969381292763465e-03,9.999658709876698692e-01,-4.596034420164389102e-03,-6.426418501429137509e-03,9.999658708547753960e-01,1.110458176514163460e-03,2.145077006063821328e-03,1.630276770434966002e-05,3.000000000000000000e+00
5.150223579678966067e-03,7.351162027656239772e-03,9.999597169956009335e-01,-4.925916835473947639e-03,-6.920791743017945703e-03,9.999597167736302694e-01,1.503378279301503676e-03,2.478351227455389324e-03,2.106949149510666580e-05,3.000000000000000000e+00
6.339282068767332877e-03,5.846742011550120494e-03,9.999628138639471420e-01,-6.025801259297105389e-03,-5.536968025122144567e-03,9.999628137071780998e-01,1.968810892607124156e-03,1.877865074599379454e-03,1.770667467172050861e-05,3.000000000000000000e+00
4.900446738057197098e-03,6.341996800801771167e-03,9.999678818333848085e-01,-4.846793398193193977e-03,-6.272886530813995276e-03,9.999678818263889601e-01,7.231680218084174296e-04,9.337119432203210131e-04,3.740481651666209678e-06,3.000000000000000000e+00
4.238072826959281281e-03,7.214619437203456838e-03,9.999649933898134835e-01,-4.105479894333678714e-03,-6.831324008469713376e-03,9.999649932345077152e-01,1.051806124641117271e-03,2.320290049752230140e-03,1.762386875290324469e-05,3.000000000000000000e+00
4.449474872388769001e-03,5.431155809862539888e-03,9.999753520562040254e-01,-4.270233388704284920e-03,-5.408582264164398141e-03,9.999753520423948494e-01,1.250173366383308280e-03,4.946628374660186128e-04,5.255229691752663649e-06,3.000000000000000000e+00
4.446479456485766431e-03,7.014717524099120180e-03,9.999655106844935748e-01,-4.028811390448690070e-03,-6.477778455721023426e-03,9.999655104741388412e-01,1.881451125365961449e-03,2.691588419781121289e-03,2.051085213966030255e-05,3.000000000000000000e+00
5.291916633045071032e-03,5.788793709791301666e-03,9.999692422698482908e-01,-5.288848410632902321e-03,-5.777233427064611647e-03,9.999692422692327831e-01,1.801780798124180086e-04,3.656590539377074399e-04,1.109467311154886361e-06,3.000000000000000000e+00
4.768618789209794380e-03,6.157262007844306086e-03,9.999696737398640067e-01,-4.679687222377525331e-03,-6.023379706406892763e-03,9.999696737019282411e-01,9.166529646061296775e-04,1.277016971574187814e-03,8.710279755623002683e-06,3.000000000000000000e+00
5.914813989513550627e-03,5.783931219493376567e-03,9.999657799720536033e-01,-5.624320090831254337e-03,-5.746411646159514663e-03,9.999657799052178442e-01,1.830859919933011280e-03,6.577336426795029039e-04,1.156144300664792124e-05,3.000000000000000000e+00
5.513235688719728828e-03,7.187812790069816014e-03,9.999589689479940757e-01,-5.459184227386591065e-03,-6.842204331294944770e-03,9.999589688373244911e-01,7.701138427702598332e-04,2.202020116597469372e-03,1.487717250299459036e-05,3.000000000000000000e+00
6.138826225110072081e-03,6.419020819414680314e-03,9.999605547141836581e-01,-5.948517084043158237e-03,-6.396908438143758015e-03,9.999605546596477268e-01,1.516684516617039210e-03,5.323445445238480199e-04,1.044354945106874939e-05,3.000000000000000000e+00
7.234614822667698175e-03,6.088822843813686270e-03,9.999552922929826337e-01,-7.173635999310097600e-03,-5.992233358756440809e-03,9.999552922579684200e-01,9.373356825414254747e-04,1.080232844137733218e-03,8.368103194087264638e-06,3.000000000000000000e+00
6.504622167777123626e-03,5.890888725214003807e-03,9.999614929188431756e-01,-6.482075225688978259e-03,-5.829361934399426674e-03,9.999614929070451685e-01,5.411195007082523741e-04,8.491816122764668994e-04,4.857467909198006687e-06,3.000000000000000000e+00
5.403789760329028892e-03,6.264778452569115356e-03,9.999657752179152981e-01,-5.385436031781809345e-03,-6.242589930533468633e-03,9.999657752085543416e-01,4.449972150733680592e-04,5.268016884714989134e-04,4.326789909672080352e-06,3.000000000000000000e+00
5.171974534058308183e-03,6.684593754141402062e-03,9.999642828050215870e-01,-5.138874507878817867e-03,-6.565556606081331126e-03,9.999642827706402004e-01,5.841997716713756518e-04,1.255890166474772510e-03,8.292176343393037943e-06,3.000000000000000000e+00
